subject,condition,reaction_time,first_fixation,choice
5,ten-four,0.24268000000029133,ten,0
5,eleven-five,0.4370099999996455,eleven,0
5,eleven-five,0.38867000000027474,eleven,0
5,seven-one,0.40430000000014843,seven,0
5,eight-two,0.40477999999984604,eight,0
5,eight-two,0.4204199999994671,eight,0
5,nine-three,0.3393599999999424,nine,0
5,twelve-six,0.4047899999995934,twelve,0
5,seven-one,0.38819000000057713,seven,0
5,twelve-six,0.42040999999971973,twelve,0
5,nine-three,0.41991999999936525,nine,0
5,ten-four,0.37256000000070344,four,1
5,ten-four,0.37159000000065134,ten,0
5,nine-three,0.40477999999984604,three,1
5,twelve-six,0.38818999999966763,twelve,0
5,seven-one,0.37157999999999447,one,1
5,twelve-six,0.3393599999999424,twelve,0
5,nine-three,0.4531200000001263,nine,0
5,eight-two,0.43553999999949156,eight,0
5,eight-two,0.38818999999966763,two,1
5,seven-one,0.533690000000206,one,1
5,eleven-five,0.533690000000206,eleven,0
5,eleven-five,0.3076200000004974,eleven,0
5,ten-four,1.3588899999995192,ten,0
6,eight-two,0.4697299999997995,eight,0
6,ten-four,0.5175699999999779,ten,0
6,eleven-five,0.776850000000195,eleven,0
6,seven-one,0.5336899999992966,seven,0
6,eleven-five,0.6298799999995026,five,1
6,twelve-six,0.56641000000036,six,1
6,nine-three,0.8569399999996676,nine,0
6,eight-two,0.24170000000049185,eight,0
6,twelve-six,1.778809999999794,twelve,0
6,ten-four,0.5019500000007611,ten,0
6,nine-three,0.4370099999996455,three,1
6,nine-three,0.7119099999999889,nine,0
6,ten-four,0.4526300000006813,four,1
6,twelve-six,0.48535999999967316,six,1
6,eight-two,0.7597699999996621,eight,0
6,nine-three,0.7602500000002692,nine,0
6,twelve-six,0.8896500000000742,twelve,0
6,eleven-five,1.0346700000000055,eleven,0
6,eleven-five,0.5170899999993708,eleven,0
6,ten-four,0.4692400000003545,ten,0
6,eight-two,0.6464800000003379,eight,0
6,seven-one,0.4365200000002005,seven,0
6,seven-one,0.9223700000002282,one,1
6,eight-two,0.4843700000001263,eight,0
6,ten-four,0.4209000000000742,ten,0
6,eleven-five,0.40380999999979394,eleven,0
6,seven-one,0.4848599999995713,seven,0
6,eleven-five,0.37157999999999447,eleven,0
6,twelve-six,0.40430000000014843,twelve,0
6,nine-three,0.5014599999994971,nine,0
6,eight-two,0.4047899999995934,eight,0
6,twelve-six,0.5019499999998516,twelve,0
6,ten-four,0.38818000000082975,ten,0
6,nine-three,0.4209000000000742,nine,0
6,nine-three,0.37207000000034895,nine,0
6,ten-four,0.42040999999971973,ten,0
6,twelve-six,0.6303699999998571,twelve,0
6,eight-two,0.5659200000000055,eight,0
6,nine-three,0.4848599999995713,nine,0
6,twelve-six,0.4848599999995713,twelve,0
6,eleven-five,0.6474600000001374,eleven,0
6,seven-one,0.7592800000002171,one,1
6,eleven-five,0.8740200000002005,eleven,0
6,ten-four,0.2915100000000166,ten,0
6,eight-two,0.46875,eight,0
6,seven-one,0.6308599999993021,seven,0
7,ten-four,0.42054000000007363,ten,0
7,nine-three,0.30762000000004264,nine,0
7,seven-one,0.7280299999999897,seven,0
7,eight-two,0.4365200000002005,eight,0
7,eight-two,0.33960000000001855,two,1
7,eleven-five,0.40429999999992106,eleven,0
7,ten-four,0.4046699999998964,ten,0
7,twelve-six,0.40417999999999665,twelve,0
7,twelve-six,0.7929700000001958,six,1
7,eleven-five,0.4689900000000762,eleven,0
7,seven-one,0.4368899999999485,one,1
7,seven-one,0.3880699999999706,one,1
7,eleven-five,0.40442000000007283,eleven,0
7,twelve-six,0.5014599999999518,twelve,0
7,twelve-six,0.4042899999999463,twelve,0
7,ten-four,0.38805999999999585,ten,0
7,eleven-five,0.9050300000001243,five,1
7,eight-two,0.4367700000000241,eight,0
7,eight-two,0.38794000000007145,eight,0
7,seven-one,0.9220000000000255,seven,0
7,nine-three,0.4202900000000227,nine,0
7,ten-four,0.38867000000004737,ten,0
7,nine-three,0.5175799999999526,nine,0
7,nine-three,0.29090000000019245,nine,0
7,ten-four,0.43664000000012493,ten,0
7,nine-three,0.24231000000008862,nine,0
7,seven-one,0.4522699999999986,one,1
7,eight-two,1.035280000000057,eight,0
7,eight-two,0.8245899999999438,eight,0
7,eleven-five,0.40453999999999724,eleven,0
7,ten-four,0.3070099999999911,ten,0
7,twelve-six,0.8408199999998942,six,1
7,twelve-six,0.4694799999999759,twelve,0
7,eleven-five,0.33971999999994296,eleven,0
7,seven-one,0.6626000000001113,seven,0
7,seven-one,0.4201699999998709,one,1
7,eleven-five,0.485110000000077,eleven,0
7,twelve-six,0.4046699999998964,twelve,0
7,twelve-six,0.3723099999999704,twelve,0
7,ten-four,0.3071199999999408,ten,0
7,eleven-five,0.3554699999999684,eleven,0
7,eight-two,0.7279100000000653,eight,0
7,eight-two,0.5490700000000288,eight,0
7,seven-one,0.7277800000001662,seven,0
7,nine-three,0.6628400000001875,nine,0
7,ten-four,0.4205299999998715,ten,0
7,nine-three,0.355829999999969,nine,0
8,eleven-five,0.3395500000000027,eleven,0
8,nine-three,0.4048299999999756,nine,0
8,seven-one,0.37129999999999086,one,1
8,eight-two,0.32287999999999784,two,1
8,eight-two,0.3396799999999871,two,1
8,nine-three,0.4203499999999849,three,1
8,twelve-six,1.3740599999999858,twelve,0
8,eleven-five,0.4854999999999734,eleven,0
